2026-05-13 09:56:12 [INF] HTTP GET /Admin/Lookups/Create responded 200 in 14.9899 ms {"SourceContext":"Serilog.AspNetCore.RequestLoggingMiddleware","RequestId":"0HNLGOJQV2QQ4:00000063","ConnectionId":"0HNLGOJQV2QQ4","MachineName":"BERINNOTEBOOK","ProcessId":12576,"ThreadId":20}
2026-05-13 09:56:15 [INF] HTTP GET /Admin/Lookups/Items responded 200 in 20.6659 ms {"SourceContext":"Serilog.AspNetCore.RequestLoggingMiddleware","RequestId":"0HNLGOJQV2QQ4:00000069","ConnectionId":"0HNLGOJQV2QQ4","MachineName":"BERINNOTEBOOK","ProcessId":12576,"ThreadId":22}
2026-05-13 09:56:19 [INF] HTTP GET /Admin/DataCapture responded 200 in 10.5406 ms {"SourceContext":"Serilog.AspNetCore.RequestLoggingMiddleware","RequestId":"0HNLGOJQV2QQ4:0000006F","ConnectionId":"0HNLGOJQV2QQ4","MachineName":"BERINNOTEBOOK","ProcessId":12576,"ThreadId":20}
2026-05-13 09:56:36 [INF] HTTP GET /Admin/Lookups/Items responded 200 in 32.9623 ms {"SourceContext":"Serilog.AspNetCore.RequestLoggingMiddleware","RequestId":"0HNLGOJQV2QQ4:00000075","ConnectionId":"0HNLGOJQV2QQ4","MachineName":"BERINNOTEBOOK","ProcessId":12576,"ThreadId":23}
2026-05-13 09:56:38 [INF] HTTP GET /Admin/DataCapture responded 200 in 8.6916 ms {"SourceContext":"Serilog.AspNetCore.RequestLoggingMiddleware","RequestId":"0HNLGOJQV2QQ4:0000007B","ConnectionId":"0HNLGOJQV2QQ4","MachineName":"BERINNOTEBOOK","ProcessId":12576,"ThreadId":23}
2026-05-13 09:58:24 [INF] AMS Home page opened {"ActionId":"31ec464f-4d6c-4c96-83ba-3c09fdac6327","ActionName":"Asset_management_Web_Core.Controllers.HomeController.Index (Asset management Web Core)","RequestId":"0HNLGOLJQTDUT:00000001","RequestPath":"/","ConnectionId":"0HNLGOLJQTDUT","MachineName":"BERINNOTEBOOK","ProcessId":49824,"ThreadId":11}
2026-05-13 09:58:25 [INF] HTTP GET / responded 200 in 440.6959 ms {"SourceContext":"Serilog.AspNetCore.RequestLoggingMiddleware","RequestId":"0HNLGOLJQTDUT:00000001","ConnectionId":"0HNLGOLJQTDUT","MachineName":"BERINNOTEBOOK","ProcessId":49824,"ThreadId":17}
2026-05-13 09:58:28 [INF] HTTP GET /Admin/DataCapture responded 200 in 113.9026 ms {"SourceContext":"Serilog.AspNetCore.RequestLoggingMiddleware","RequestId":"0HNLGOLJQTDUT:00000007","ConnectionId":"0HNLGOLJQTDUT","MachineName":"BERINNOTEBOOK","ProcessId":49824,"ThreadId":7}
2026-05-13 09:58:36 [INF] HTTP GET /Admin/Lookups/Items responded 200 in 516.1269 ms {"SourceContext":"Serilog.AspNetCore.RequestLoggingMiddleware","RequestId":"0HNLGOLJQTDUT:0000000D","ConnectionId":"0HNLGOLJQTDUT","MachineName":"BERINNOTEBOOK","ProcessId":49824,"ThreadId":11}
2026-05-13 09:58:44 [INF] HTTP GET /Admin/DataCapture responded 200 in 14.6556 ms {"SourceContext":"Serilog.AspNetCore.RequestLoggingMiddleware","RequestId":"0HNLGOLJQTDUT:00000013","ConnectionId":"0HNLGOLJQTDUT","MachineName":"BERINNOTEBOOK","ProcessId":49824,"ThreadId":20}
